date,AI,DBSI,NDVI,NDWI,NDBI,NDSI,SAVI ,TGSI,SPI,Tmean
01/10/2006,0.01,0.104451786,0.225488889,-0.269168651,-0.024874603,-0.225488889,0.016087857,0.145872222,-0.144648889,27.75
01/11/2006,0.039923106,0.080138889,0.179555556,-0.258222222,0.011898148,-0.179555556,0.012032407,0.13737037,-0.31920089,21.58333333
01/12/2006,0.266992677,-0.09090754,0.147359921,0.237267063,0.024218651,-0.147359921,0.109778611,0.131087301,0.942209051,15.2
01/01/2007,0.01,0.10450463,0.203601852,-0.247333333,-0.017287037,-0.203601852,0.013718519,0.135611111,-0.764883026,14.45
01/02/2007,0.475005049,-0.010827778,0.283261111,0.2715,-0.080566667,-0.283261111,0.197911111,0.1387,1.376315812,17.3
01/03/2007,0.200558218,-0.014369444,0.272430556,0.286083333,-0.066444444,-0.272430556,0.190544444,0.161466667,1.227893409,21.25
01/04/2007,0.020608331,0.141733333,0.154911111,-0.296233333,0.043572222,-0.154911111,0.074853333,0.184316667,-0.214075871,31.16666667
01/05/2007,0.001373203,0.170009259,0.010051481,-0.269642592,0.072653704,-0.100514815,0.075748148,0.178981482,-0.16576073,34.31666667
01/06/2007,0.390854304,-0.144125,0.085733333,0.229444444,0.051580556,-0.085733333,0.062177778,0.167461111,0.548968968,34.98333333
01/07/2007,0.224669993,-0.079674603,0.145539682,0.224452381,0.005821429,-0.145539682,0.110111111,0.148,0.707299333,33.85
01/08/2007,0.10132667,0.010722222,0.229611111,-0.239240741,-0.056962963,-0.229611111,0.17,0.144611111,0.577631059,33.11666667
01/09/2007,0.111093163,0.020402778,0.256522222,-0.276391667,-0.053955556,-0.256522222,0.191030556,0.159797222,-0.229806618,31.41666667
01/10/2007,0.01,0.104051667,0.188238889,-0.295030556,-0.039186111,-0.254905556,0.012583889,0.166738889,-0.259337675,26.28333333
01/11/2007,0.01,0.108917778,0.1736,-0.262044444,0.020277778,-0.1736,0.087646667,0.132133333,-0.258589675,22.18333333
01/12/2007,0.060326044,0.088594444,0.130152778,-0.217472222,0.025080556,-0.130152778,0.086319444,0.120602778,-0.147948181,14.96666667
01/01/2008,0.116340626,0.060746032,0.177666667,-0.237253968,-0.007134921,-0.177666667,0.121849206,0.135888889,0.207084501,11.9
01/02/2008,0.064280839,0.04277381,0.213154762,-0.254702381,-0.03652381,-0.213154762,0.014125,0.149130953,-0.026955335,14.63333333
01/03/2008,0.002081536,0.103468376,0.257431624,-0.290854701,-0.047965812,-0.257431624,0.017830769,0.160175214,-0.619902936,24.65
01/04/2008,0.103144336,0.126520635,0.119427778,-0.245705952,0.032888095,-0.119427778,0.108217262,0.165547619,-0.109572979,27.95
01/05/2008,0.060706999,0.16125,0.093958333,-0.255,0.066270833,-0.093958333,0.071458333,0.173583333,-0.230933037,33.38333333
01/06/2008,0.147893257,-0.039222222,0.072866667,-0.035527778,-0.1385,-0.021583333,0.101527778,0.100722222,0.609138795,34.85
01/07/2008,0.132853147,0.010416667,0.16725,-0.177583333,-0.042,-0.16725,0.126916667,0.117583333,-0.221813545,34.23333333
01/08/2008,0.539196892,-0.069083333,0.154611111,0.213323889,-0.120833333,-0.154611111,0.309761111,0.095055556,0.527438812,31.85
01/09/2008,0.085454966,0.106017677,0.292843434,-0.286426768,-0.074669192,-0.292843434,0.021537879,0.157969697,-0.31354011,30.18333333
01/10/2008,0.01,0.104011343,0.15400463,-0.250689815,-0.036483796,-0.212150463,0.010533819,0.147458333,-0.646011037,28.25
01/11/2008,0.01,0.110036508,0.17695,-0.286047222,0.027137301,-0.17695,0.084516349,0.155114286,-0.18146124,21.15
01/12/2008,0.607338715,-0.058429293,0.127853535,0.218477778,-0.010313131,-0.127853535,0.208499495,0.128520202,1.245150348,16.61666667
01/01/2009,0.415561893,-0.030935606,0.251878788,0.281599747,-0.031041667,-0.251878788,0.162329545,0.140554293,1.861259984,14.58333333
01/02/2009,0.048796764,-0.0252,0.027416667,-0.2488,-0.099422222,-0.274166667,0.019466667,0.134233333,1.619331959,17.66666667
01/03/2009,0.087585604,0.029408832,0.024495299,-0.273042735,-0.049091168,-0.244952992,0.016673789,0.152923077,-0.740716255,22.51666667
01/04/2009,0.029618457,0.148277778,0.121952381,-0.269968254,0.057412698,-0.121952381,0.088920635,0.170293651,-0.19688387,28.2
01/05/2009,0.008262173,0.166958333,0.097854167,-0.264520833,0.072,-0.097854167,0.072541667,0.176541667,-0.204932462,34.31666667
01/06/2009,0.048685579,0.14296398,0.1156221,-0.258019536,0.051831502,-0.1156221,0.087733822,0.177567155,-0.712734766,33.78333333
01/07/2009,0.317679941,-0.037037037,0.154981482,0.19087037,-0.028666667,-0.154981482,0.10962963,0.125444444,0.072924333,33.93333333
01/08/2009,0.0799469,-0.001375,0.233583333,-0.231458333,-0.064916667,-0.233583333,0.017333333,0.138208333,-0.02604364,33.23333333
01/09/2009,0.182785126,0.034479167,0.256104167,-0.28975,-0.042,-0.256104167,0.185020833,0.165083333,0.180813614,30.93333333
01/10/2009,0.01,0.107628333,0.154783333,-0.263291667,0.004816667,-0.188116667,0.013100833,0.141508333,-0.131800404,25.88333333
01/11/2009,0.003586521,0.105204318,0.090808333,-0.142087121,0.003828788,-0.090808333,0.062775,0.079147727,-0.254687094,20.11666667
01/12/2009,0.006905985,0.10995,0.165166667,-0.263814815,0.023611111,-0.165166667,0.010674074,0.149925926,-0.490882904,16.03333333
01/01/2010,0.037410113,0.040571429,0.158174603,-0.19809127,-0.020646825,-0.158174603,0.010989683,0.122765873,-0.795507687,12.73333333
01/02/2010,0.04133307,0.008530556,0.284258333,-0.292363889,-0.073361111,-0.284258333,0.020070556,0.153905556,-0.695476338,16.83333333
01/03/2010,0.00640838,0.107204722,0.230715476,-0.302377778,-0.018113492,-0.230715476,0.015726944,0.16993254,-1.041539343,25.13333333
01/04/2010,0.009083205,0.185479798,0.109873737,-0.294924242,0.076712121,-0.109873737,0.081414141,0.193818182,-1.127796897,31.8
01/05/2010,0.026680941,0.159527472,0.080062271,-0.238838828,0.060959707,-0.080062271,0.05867033,0.174860806,-0.866826195,34.51666667
01/06/2010,0.087587124,0.137544444,0.098060318,-0.235071429,0.049201587,-0.098060318,0.073342857,0.166531746,-0.278953487,34.18333333
01/07/2010,0.180321002,0.058576923,0.111230769,-0.168747863,-0.013978633,-0.111230769,0.108161538,0.131764957,-0.191414506,33.7
01/08/2010,0.935670343,-0.056861111,0.294138889,0.323713889,-0.114722222,-0.294138889,0.222916667,0.144083333,0.923033789,31.63333333
01/09/2010,0.050173674,-0.061451948,0.021677662,-0.154687446,-0.12625368,-0.216776623,0.01470355,0.123052814,0.79086118,30.23333333
01/10/2010,0.011720731,0.04117094,0.018256517,-0.289538462,-0.030340812,-0.249231838,0.017507692,0.156211538,1.023102544,27.81666667
01/11/2010,0.01,0.101820635,0.256503968,-0.273595238,-0.050384921,-0.256503968,0.016852381,0.139714286,-0.161540041,20.88333333
01/12/2010,0.047571227,0.092767857,0.17652381,-0.268315476,0.017875,-0.17652381,0.012047024,0.145672619,-0.158036061,14.3
01/01/2011,0.01,0.102484722,0.078477778,-0.166638889,-0.026666667,-0.142777778,0.096861111,0.074986111,-0.569012703,11.63333333
01/02/2011,0.172156625,0.1164,0.157333333,0.273233333,0.029466667,-0.157333333,0.112033333,0.161566667,0.041669948,16.31666667
01/03/2011,0.026115796,0.043666667,0.028002381,-0.323428571,-0.048327381,-0.28002381,0.019291667,0.174196429,-0.293777845,22.41666667
01/04/2011,0.087143434,0.13377672,0.017083598,-0.303996825,0.038630688,-0.170835979,0.011745503,0.18178201,0.282907265,27.33333333
01/05/2011,0.023714844,0.163283333,0.109516667,-0.272316667,0.069166667,-0.109516667,0.081645833,0.177833333,-0.149391563,35.05
01/06/2011,0.112658378,0.10860101,0.100121212,-0.208360029,0.028098124,-0.100121212,0.107372439,0.147864358,-0.486180304,35.53333333
01/07/2011,0.096109246,0.104506944,0.011002083,-0.213222222,0.024993056,-0.110020833,0.080361111,0.152409722,-0.799335365,34.05
01/08/2011,0.476022841,-0.016833333,0.270766667,-0.286916667,-0.060233333,-0.270766667,0.201483333,0.163083333,0.150708683,32.41666667
01/09/2011,1.192261786,-0.106,0.262577381,0.315463095,-0.160654762,-0.262577381,0.190160714,0.11210119,1.262955793,29.81666667
01/10/2011,0.002409911,0.029319444,0.022076528,-0.334354167,-0.047319444,-0.305777778,0.021328009,0.170856481,-1.589863019,27.18333333
01/11/2011,0.016023129,0.076035714,0.016409286,-0.30347619,0.004083333,-0.228642857,0.015408333,0.148527778,-0.714984435,22.8
01/12/2011,0.004187839,0.10748125,0.018019167,-0.254541667,0.0123125,-0.180191667,0.012125417,0.126033333,-0.3145065,15.36666667
01/01/2012,0.058263402,0.033370455,0.015359697,-0.185743182,-0.025019697,-0.15359697,0.010751742,0.107312879,-0.273774169,12.81666667
01/02/2012,0.039465527,0.032208791,0.021841392,-0.2496337,-0.046868132,-0.218413919,0.015241026,0.152981685,-0.635183037,14.48333333
01/03/2012,0.002299153,0.100119979,0.0235,-0.202333333,-0.06432906,-0.204099359,0.015226496,0.122900641,-1.034095917,21.48333333
01/04/2012,0.109805931,0.127952381,0.154702381,-0.28214881,0.033422619,-0.154702381,0.108922619,0.17572619,-0.094932115,27.95
01/05/2012,0.00853359,0.160763889,0.012105662,-0.281367521,0.064808761,-0.121056624,0.090675214,0.181470085,-0.110461168,33.33333333
01/06/2012,0.021758628,0.101996795,0.210265385,-0.204214744,0.019911325,-0.102653846,0.077096154,0.147654915,-0.301803277,35.23333333
01/07/2012,0.11762411,0.084366667,0.143613889,-0.227625,0.004705556,-0.143613889,0.109322222,0.156088889,-0.939571159,34.88333333
01/08/2012,0.284892844,-0.038454365,0.166242063,0.12685119,-0.09919246,-0.166242063,0.11214881,0.113998016,-0.23177279,32.63333333
01/09/2012,1.262631763,-0.022547619,0.399047619,-0.275517857,-0.084339286,-0.299047619,0.217375,0.141541667,1.182338203,30.33333333
01/10/2012,0.047740319,0.026979167,0.0280475,-0.306679167,-0.039254167,-0.280475,0.019481667,0.1493,-0.552197257,25.13333333
01/11/2012,0.01,0.107096581,0.015087692,-0.276852137,0.008305128,-0.206469231,0.013770256,0.132571795,-0.776547143,21.18333333
01/12/2012,0.039243941,0.078797619,0.2564,-0.25146627,0.010678571,-0.173964286,0.01131131,0.136043651,-0.271759667,15.33333333
01/01/2013,0.009010037,0.040171703,0.110686951,-0.183110348,-0.00609707,-0.143677198,0.096404762,0.090399725,-0.833410178,13
01/02/2013,0.742667493,-0.03215,0.342666667,0.321021667,-0.09325,-0.242666667,0.169233333,0.130866667,1.474213689,16.51666667
01/03/2013,0.119546446,0.015854167,0.292541667,-0.307875,-0.059854167,-0.292541667,0.203020833,0.15825,1.435376833,22.53333333
01/04/2013,0.03181788,0.071583333,0.14806349,-0.218924603,-0.011329365,-0.148063492,0.097186508,0.152178571,-1.417391842,27.95
01/05/2013,0.008333134,0.152555555,0.012107407,-0.273492063,0.061137566,-0.121074074,0.089285714,0.172769841,-0.141347124,33.63333333
01/06/2013,0.146605982,0.106639815,0.102762963,-0.209877778,0.022875,-0.102762963,0.106978796,0.150887037,0.022066667,35
01/07/2013,0.200781972,0.035222222,0.189333333,0.223388889,-0.0314,-0.189333333,0.141544444,0.143477778,0.035596394,34.93333333
01/08/2013,0.292384425,-0.039476191,0.215095238,0.174613095,-0.103267857,-0.215095238,0.154369048,0.129214286,0.339257948,32.4
01/09/2013,0.010286509,0.002559829,0.02053359,-0.273665812,-0.070700855,-0.272002564,0.019556068,0.157513675,-0.139156347,31.45
01/10/2013,0.01,0.104796759,0.017877083,-0.258599537,-0.015168981,-0.212104167,0.014835417,0.128428241,-0.116348928,28.58333333
01/11/2013,0.043736934,0.10752381,0.018005952,-0.286720238,0.034619048,-0.180059524,0.01215119,0.143244048,-0.371909619,20.7
01/12/2013,0.01,0.076190476,0.015076349,-0.226157143,0.014242857,-0.150763492,0.09937619,0.125401587,-0.016245142,15.78333333
01/01/2014,0.004504229,-0.023075,0.025823889,-0.234294444,-0.082580556,-0.258238889,0.169822222,0.165041667,-0.78474841,13
01/02/2014,0.18315839,-0.046001068,0.29752671,-0.251002137,-0.099600427,-0.29752671,0.205791667,0.163636752,-0.099603609,15.5
01/03/2014,0.079999674,0.039642247,0.124825824,-0.207747863,-0.103507937,-0.248258242,0.175352259,0.1657558,-0.080279142,19.91666667
01/04/2014,0.111073362,0.124354167,0.1879375,-0.3118125,0.034395833,-0.1879375,0.1295,0.195104167,0.464590666,27.96666667
01/05/2014,0.134492608,0.079375,0.135208333,-0.214229167,0.001166667,-0.135208333,0.100041667,0.1731875,0.88687548,32.2
01/06/2014,0.054126564,0.101958333,0.016439583,-0.266229167,0.025916667,-0.164395833,0.125458333,0.186083333,-0.550017263,36.03333333
01/07/2014,0.090382563,0.016583333,0.0219875,-0.236104167,-0.042104167,-0.219875,0.1686875,0.169333333,-0.210800434,34.51666667
01/08/2014,0.019595606,-0.079492424,0.113085924,-0.228636364,-0.129784848,-0.308592424,0.231093939,0.153233333,-1.086512806,33.23333333
01/09/2014,0.246551288,-0.019729167,0.328916667,0.308625,-0.082291667,-0.328916667,0.240395833,0.177833333,-0.629515721,30.88333333
01/10/2014,0.017919423,0.044708333,0.027302083,-0.317083333,-0.021833333,-0.273020833,0.018847917,0.1816875,-0.364116489,27.05
01/11/2014,0.003323441,0.0870625,0.0208375,-0.294604167,0.017645833,-0.208375,0.013927083,0.180666667,-0.309799293,21.06666667
01/12/2014,0.01,0.104610582,0.012675397,-0.171584656,-0.013208995,-0.126753968,0.089925926,0.135507937,-0.038171156,13.96666667
01/01/2015,0.058035951,-0.056211111,0.16367333,-0.150066667,-0.081883333,-0.207,0.013872778,0.115388889,-0.480023675,12.13333333
01/02/2015,0.124177002,-0.107694444,0.253416667,-0.144972222,-0.145388889,-0.253416667,0.176055556,0.147527778,-0.124689602,17.51666667
01/03/2015,0.343040821,-0.074422619,0.229400794,0.154418651,-0.138478175,-0.229400794,0.157468254,0.158285714,0.872862179,20.68333333
01/04/2015,0.200767447,0.126,0.187916667,0.314854167,0.0429375,-0.187916667,0.129291667,0.190729167,1.559986493,29.3
01/05/2015,0.075526113,0.139958333,0.0145625,-0.285229167,0.052479167,-0.145625,0.0108,0.1916875,-1.617424826,33.53333333
01/06/2015,0.19234998,0.048638889,0.266166667,-0.214611111,-0.013444444,-0.166166667,0.124138889,0.162805555,1.221409259,33.86666667
01/07/2015,1.081694762,-0.089511905,0.316532738,0.107579762,-0.128226191,-0.165327381,0.012707143,0.12164881,1.685231293,32.15
01/08/2015,0.2984515,-0.061333333,0.330708333,0.269394444,-0.105491667,-0.330708333,0.247822222,0.17065,1.599357864,32.08333333
01/09/2015,0.463602254,-0.045729167,0.3133125,0.267375,-0.098604167,-0.3133125,0.225958333,0.160145833,1.696498782,30.53333333
01/10/2015,0.007563879,0.034229167,0.02445625,-0.344770833,-0.028208333,-0.311229167,0.0210875,0.180166667,-0.673452217,27.31666667
01/11/2015,0.01,0.10641688,0.016371325,-0.290822649,0.003385684,-0.227382479,0.015308761,0.183685897,-0.736353745,20.9
01/12/2015,0.01,0.106341071,0.016273968,-0.295188492,-0.002113095,-0.232480159,0.015413889,0.186482143,-0.23841814,15.45
01/01/2016,0.010209792,0.015386508,0.026000476,-0.243646032,-0.06824127,-0.260004762,0.01732369,0.155301587,-1.313610129,13.76666667
01/02/2016,0.041202214,0.01725,0.03283125,-0.310666667,-0.08275,-0.3283125,0.022420833,0.170770833,-1.043496737,16.93333333
01/03/2016,0.275954993,-0.014229167,0.313416667,0.327083333,-0.057083333,-0.313416667,0.207354167,0.1808125,0.595167901,22.81666667
01/04/2016,0.030630107,0.129525641,0.018621795,-0.315307692,0.039380342,-0.186217949,0.013182906,0.190495726,-0.658016465,29.63333333
01/05/2016,0.009881168,0.1425,0.015404167,-0.296291667,0.055833333,-0.154041667,0.01140625,0.1908125,-0.624504252,35.13333333
01/06/2016,0.098829043,0.018955093,0.017216667,-0.261576389,0.015289352,-0.172166667,0.013039815,0.182706019,-0.228052615,35.63333333
01/07/2016,0.085211599,0.0198125,0.025266667,-0.2720625,-0.041833333,-0.252666667,0.019152083,0.181333333,-0.757117043,34.35
01/08/2016,0.335919733,-0.109379167,0.246858333,0.1377375,-0.146541667,-0.246858333,0.18595,0.138966667,0.07076891,31.73333333
01/09/2016,0.029803476,-0.023842949,0.025814423,-0.322463675,-0.086198718,-0.34611859,0.025515278,0.179021367,-0.214141557,31.76666667
01/10/2016,0.01,0.104720833,0.023645833,-0.3341875,-0.024854167,-0.287583333,0.016539583,0.183291667,-0.215574681,28.45
01/11/2016,0.01,0.112452381,0.015484222,-0.324303571,0.031761905,-0.212555556,0.014416667,0.189555556,-0.637861579,21.83333333
01/12/2016,0.01,0.105472917,0.0184225,-0.260645833,-0.009145833,-0.206583333,0.097214583,0.1670625,-0.874613823,17.76666667
01/01/2017,0.205192077,-0.036868254,0.218292063,0.180643651,-0.085446429,-0.218292063,0.155272619,0.135800397,0.260403943,13
01/02/2017,0.027837493,-0.025144445,0.113273333,-0.302388889,-0.09785,-0.327333333,0.022436111,0.154777778,-0.10850954,17.5
01/03/2017,0.009109411,0.100372917,0.1231,-0.279833333,-0.074145833,-0.285604167,0.019341667,0.169979167,-0.441199202,22.85
01/04/2017,0.009888156,0.161291667,0.091669167,-0.327770833,0.062854167,-0.166916667,0.011910417,0.196145833,-1.3039266,31.23333333
01/05/2017,0.046967658,0.105287037,0.013993287,-0.244912037,0.022652778,-0.13993287,0.010547222,0.187798611,-0.493302969,34.65
01/06/2017,0.228880101,-0.015314286,0.169435238,-0.12932381,-0.068473016,-0.144828571,0.112060318,0.142111111,0.658610386,33.81666667
01/07/2017,0.163137006,-0.028628205,0.27935755,-0.249797721,-0.078356125,-0.27935755,0.209861823,0.178226496,0.243680545,33.78333333
01/08/2017,0.053807053,-0.059166667,0.026408333,-0.2048125,-0.108041667,-0.264083333,0.020125,0.160020833,-0.049501703,33.23333333
01/09/2017,0.200819614,-0.013365079,0.332392857,0.318821429,-0.077003968,-0.332392857,0.242178571,0.176468254,-0.314490347,31.26666667
01/10/2017,0.01,0.10425625,0.029335417,-0.335270833,-0.031833333,-0.293354167,0.020314583,0.183125,-0.262080844,28.03333333
01/11/2017,0.04738254,0.090708333,0.016633333,-0.256395833,0.0235,-0.166333333,0.011210417,0.162729167,0.434516558,19.41666667
01/12/2017,0.116334031,0.071047619,0.211293651,-0.281531746,0.008396825,-0.211293651,0.134539683,0.175428571,0.543570023,15.25
01/01/2018,0.01,0.1006125,0.024197917,-0.247291667,-0.0444375,-0.241979167,0.0162,0.156479167,-0.153358644,14.18333333
01/02/2018,0.032422497,-0.031217949,0.032690171,-0.295487179,-0.094525641,-0.32690171,0.022663675,0.167213675,-0.369074855,17.85
01/03/2018,0.021198192,0.03175,0.028116667,-0.312291667,-0.044625,-0.281166667,0.0191,0.180125,-1.155307976,24.58333333
01/04/2018,0.010682566,0.1656875,0.01605,-0.325979167,0.070833333,-0.1605,0.011479167,0.19325,-0.962148697,30.21666667
01/05/2018,0.023806862,0.136476496,0.012239637,-0.258775641,0.054909188,-0.122396367,0.092123932,0.182961538,-0.673604457,33.46666667
01/06/2018,0.187519705,0.100863095,0.128410714,-0.228541667,0.026494048,-0.128410714,0.100142857,0.17102381,0.203320031,34.96666667
01/07/2018,0.290082535,-0.008479167,0.188345833,0.1793625,-0.057358333,-0.188345833,0.145270833,0.149479167,0.47076787,33.75
01/08/2018,0.075457904,-0.027738426,0.025650926,-0.228724537,-0.081490741,-0.256509259,0.019792361,0.179349537,-0.272703403,33.51666667
01/09/2018,0.002142558,0.101677083,0.025905417,-0.2432125,-0.073195833,-0.259054167,0.018884583,0.161370833,-0.221760586,31.48333333
01/10/2018,0.002379092,0.106772917,0.024325,-0.3105625,-0.008541667,-0.24325,0.016716667,0.185270833,-0.759530857,25.93333333
01/11/2018,0.00333887,0.10341453,0.020291453,-0.305811966,0.026918803,-0.20291453,0.013693162,0.184200855,-0.933330984,21.23333333
01/12/2018,0.021644787,0.0048875,0.018551667,-0.179908333,-0.064633333,-0.185516667,0.012017083,0.157258333,-0.052403072,15.28333333
01/01/2019,0.093507708,0.01205787,0.025104167,-0.238032407,-0.06019213,-0.251041667,0.017231019,0.158196759,-0.008300507,13.18333333
01/02/2019,0.376435784,-0.114408333,0.2433,0.212899167,-0.165725,-0.2433,0.1757,0.137520833,0.818901311,14.66666667
01/03/2019,0.091406956,0.014192308,0.28001709,-0.265840456,-0.082462963,-0.280017094,0.019459972,0.177462963,-0.782356035,20.53333333
01/04/2019,0.150675815,0.091105006,0.163797924,-0.254906593,0.009984127,-0.163797924,0.11347558,0.176017094,1.21514137,29.28333333
01/05/2019,0.133287839,0.099875,0.132895833,-0.232395833,0.0214375,-0.132895833,0.109802083,0.168083333,1.087553328,32.25
01/06/2019,0.069342345,0.098729167,0.017054167,-0.269104167,0.023354167,-0.170541667,0.012947917,0.182458333,-0.827006321,35.11666667
01/07/2019,0.209131642,-0.006673611,0.207770833,0.214020833,-0.04837963,-0.207770833,0.158243056,0.167636574,0.247323986,34.55
01/08/2019,0.153399204,-0.0678,0.279658333,-0.211379167,-0.121120833,-0.279658333,0.210641667,0.1719375,-0.062615352,33.26666667
01/09/2019,0.198786073,-0.029354701,0.353021367,-0.323183761,-0.089790598,-0.353021367,0.255568376,0.175141026,0.099187142,32.83333333
01/10/2019,0.241735169,-0.015020833,0.295729167,0.31,-0.042270833,-0.295729167,0.202645833,0.174958333,0.630230508,26.76666667
01/11/2019,0.23340919,-0.018791667,0.2174375,0.237083333,-0.0373125,-0.2174375,0.143979167,0.168229167,1.129940347,20.23333333
01/12/2019,0.188955613,-0.010344444,0.132055556,0.120011111,-0.058722222,-0.132055556,0.109104444,0.115744444,1.629623872,13.01666667
01/01/2020,0.482801327,-0.072283425,0.271293956,0.319703892,-0.109218407,-0.271293956,0.175964744,0.137919872,1.873160483,12.05
01/02/2020,0.010745147,0.017617521,0.2314,-0.325179487,-0.086198718,-0.342947649,0.023796154,0.173442308,-0.920578943,17.46666667
01/03/2020,0.569639008,-0.040878968,0.291103175,0.324986905,-0.102444444,-0.291103175,0.204087301,0.164460318,1.666370392,20.66666667
01/04/2020,0.058176519,0.110083333,0.120939583,-0.3190625,0.026166667,-0.209395833,0.014477083,0.191458333,1.200870482,28.21666667
01/05/2020,0.029065357,0.097395833,0.01485625,-0.2455,0.0161875,-0.1485625,0.0108625,0.178104167,-1.260320078,32.75
01/06/2020,0.093571991,0.088208333,0.018633333,-0.274229167,0.0139375,-0.186333333,0.0141,0.185583333,-0.235161717,34.75
01/07/2020,0.181446916,0.026273148,0.239902778,-0.265539352,-0.038284722,-0.239902778,0.180564815,0.178842593,-0.100825937,34.66666667
01/08/2020,0.105393266,0.104719445,0.325694444,-0.277722222,-0.098861111,-0.325694444,0.240472222,0.165527778,-0.262866168,33.66666667
01/09/2020,0.404743547,-0.030576923,0.36817094,0.337358974,-0.090213675,-0.36817094,0.263273504,0.173764957,0.338209842,31.9
01/10/2020,0.01,0.106479167,0.020388333,-0.34425,-0.010979167,-0.280083333,0.013844167,0.184083333,-0.51275729,27.23333333
01/11/2020,0.024070506,0.076257143,0.020217381,-0.278254762,0.013695238,-0.20217381,0.013427619,0.18337619,-0.877313345,19.8
01/12/2020,0.099517002,0.013318254,0.019113056,-0.176619444,-0.05695,-0.191130556,0.012634484,0.137996825,-0.462993302,14.85
01/01/2021,0.079005661,0.044792593,0.018339259,-0.133025926,-0.085574074,-0.183392593,0.012933333,0.125531481,-0.389698299,13.07201149
01/02/2021,0.003204557,0.100252381,0.132116468,-0.232321429,-0.068686508,-0.321164682,0.022331548,0.177365079,-0.310732072,17.88336925
01/03/2021,0.092496735,-0.0101875,0.25483333,-0.244479167,-0.078958333,-0.254833333,0.017752083,0.168979167,-0.222481737,23.14288998
01/04/2021,0.022571811,0.111569444,0.15072778,-0.261952778,0.025091667,-0.150727778,0.011138333,0.176808333,-0.332493243,28.99992816
01/05/2021,0.108641683,0.077229167,0.24575,-0.222770833,0.001895833,-0.14575,0.1081875,0.174708333,0.504788222,30.51837644
01/06/2021,0.195130619,0.066277778,0.216491453,-0.282606838,-0.004235043,-0.216491453,0.161183761,0.186115385,0.582506893,32.83645833
01/07/2021,0.061756386,0.003513889,0.23675,-0.232898148,-0.061486111,-0.23675,0.01812287,0.163912963,-0.074456687,33.48293188
01/08/2021,0.07276691,0.0014375,0.29179167,-0.289895833,-0.067166667,-0.291791667,0.021797917,0.183729167,-0.58306712,32.01449565
01/09/2021,0.217931667,-0.016104167,0.291375,0.272708333,-0.069541667,-0.291375,0.2018125,0.168354167,-0.75376983,30.44931542
01/10/2021,0.114306657,0.069395833,0.258125,-0.327041667,-0.004729167,-0.258125,0.1773125,0.184208333,0.094381254,24.50458714
01/11/2021,0.002964416,0.092252137,0.01976485,-0.289362179,0.02315812,-0.197648504,0.013456197,0.185458333,0.596918562,21.17673787
01/12/2021,0.01776832,0.036428571,0.020664484,-0.243265873,-0.022819444,-0.206644841,0.014071825,0.168029762,0.722184603,15.37468699
01/01/2022,0.191934711,0.029208333,0.268083333,-0.23875,-0.078895833,-0.268083333,0.186520833,0.154770833,0.422891446,13.14083333
01/02/2022,0.013774243,0.027354167,0.25295208,-0.320979167,-0.096479167,-0.348520833,0.024366667,0.172979167,-0.026574028,17.21566667
01/03/2022,0.015768203,0.02125,0.24825,-0.268916667,-0.054166667,-0.24825,0.013664583,0.1775,-0.330606783,26.06816667
01/04/2022,0.001557223,0.159303419,0.016199573,-0.32084188,0.064653846,-0.161995726,0.082531624,0.190606838,-1.514839155,32.579
01/05/2022,0.011958259,0.134395833,0.014291667,-0.277,0.0489375,-0.142916667,0.077027083,0.1884375,-1.121431365,35.3075
01/06/2022,0.164818107,0.057208333,0.167375,-0.224270833,-0.010979167,-0.167375,0.126125,0.160166667,0.086298725,34.50016667
01/07/2022,1.215112555,-0.05425754,0.2511,0.319627659,-0.09055754,-0.2511,0.191618254,0.139593651,1.702856822,31.9895
01/08/2022,0.682219813,-0.120738889,0.297258333,-0.175136111,-0.146347222,-0.297258333,0.216666667,0.127302778,1.84293275,31.2315
01/09/2022,0.021913639,0.015299145,0.36478846,-0.348962607,-0.073404915,-0.364788462,0.025569231,0.17909829,1.55323725,30.34
01/10/2022,0.01,0.106840278,0.020618571,-0.349835318,-0.012267857,-0.282107143,0.014246746,0.189083333,0.588300484,27.54966667
01/11/2022,0.015168364,0.056333333,0.017604583,-0.3013125,-0.007729167,-0.245458333,0.011945417,0.1848125,-0.402151381,21.13066667
01/12/2022,0.025119567,0.000541667,0.020749583,-0.296958333,-0.058541667,-0.297083333,0.013815625,0.174083333,0.014388877,15.2485
01/01/2023,0.076840184,-0.003973413,0.021988516,-0.25279881,-0.107957143,-0.311905159,0.014877944,0.100225397,0.021214572,12.18516667
01/02/2023,0.01,0.010764957,0.26497521,-0.318,-0.111282051,-0.362752137,0.02482906,0.115747863,-0.639018404,19.46416667
01/03/2023,0.241196379,-0.106991667,0.276,0.308520833,-0.03975,-0.276,0.1869375,0.145375,0.425566267,23.2125
01/04/2023,0.097836158,0.058479167,0.14979167,-0.172395833,-0.045791667,-0.149791667,0.010702083,0.121479167,0.602033522,27.721
01/05/2023,0.223737462,0.056958333,0.159041667,0.1828125,-0.041791667,-0.159041667,0.1155,0.129083333,1.475353971,31.00116667
01/06/2023,0.139834246,-0.012166667,0.203774573,-0.171836538,-0.112336538,-0.203774573,0.151365385,0.102291667,1.141104437,33.60333333
01/07/2023,0.483061076,-0.147875,0.265645833,0.1491875,-0.149395833,-0.265645833,0.1980625,0.061125,-0.087047176,33.3605
